ID,Nombre,Peso Original,Fecha Creacion,Suma Peso Renditions
1942035857001,"Propaganda de Romney vinculando a Chávez Obama",1861865,2012-11-02,17646898.0
1942292749001,"Moscoso se reportó al Caracas",2742461,2012-11-02,25727811.0
1942163313001,"Día de los muertos",2552265,2012-11-02,37468691.0
1942292789001,"Vilanova confirma a Messi",5093383,2012-11-02,10064151.0
1942568831001,"Mini IPad",3806167,2012-11-02,7512350.0
1944837138001," Long Island busca recuperarse de Sandy",6599696,2012-11-03,62421630.0
1944987689001,"Estreno de Guerreras y centauros",9398419,2012-11-03,89849728.0
1945157386001,"Personajes de Plaza Sésamo defienden en Washington la televisión pública",5305556,2012-11-03,50872215.0
1946905158001,"Obama y Romney libran una intensa batalla",3663089,2012-11-04,35006426.0
1948655289001,"Pitbull pide a hispanos que depositen su voto por Obama",5427703,2012-11-05,19156713.0
1948734954001,"Obama y Romney empatados a un día de las elecciones",3343950,2012-11-05,31781933.0
1950814418001,"Estados indecisos definirán el futuro de las elecciones",7106371,2012-11-06,66434601.0
1951529508001,"Así se desarrolla el proceso electoral en Nueva York",2748619,2012-11-06,25729732.0
1952845092001,"Palabras de Obama al ganar",3783707,2012-11-07,56279711.0
1953508229001,"España avala matrimonio homosexual",5361962,2012-11-07,10487226.0
1953940424001,"Obama y Romney hablaron de diálogo",6056677,2012-11-07,56958236.0
1954045697001,"Presupuesto nacional",2657911,2012-11-07,4649618.0
1954186422001,"Viaje de Chávez a China en 2009",2776671,2012-11-07,0.0
1956040716001,"Partido Comunista Chino",5810838,2012-11-08,11287536.0
1956086642001,"Master Londres",3540596,2012-11-08,6848824.0
1956536158001,"Arango salvó a su equipo",1847658,2012-11-08,25578907.0
1956290175001,"Pimientos de piquillo rellenos con atún",15958640,2012-11-08,151686906.0
1958972205001,"Calle 13 y Unicef luchan contra la violencia",5404318,2012-11-09,51414000.0
1958901315001,"Argentina se alza contra el Gobierno de Cristina Fernández",5542976,2012-11-09,52564036.0
1959030191001,"Bariloche se vive con Adrenalina",5819505,2012-11-09,55163830.0
1959244976001,"Obama llora",7138110,2012-11-09,42471920.0
1959838237001,"Cólera aumenta en Haití",3993380,2012-11-10,7940329.0
1962348629001,"Beisbol y fútbol en la capital",6115362,2012-11-11,57758284.0
1963773487001,"Árboles solares en España",3904279,2012-11-12,7505426.0
1963865551001,"China bloquea Google",3537289,2012-11-12,6953824.0
1964006365001,"Día nacional del Lunar",3492852,2012-11-12,22871008.0
1964060010001,"Linda Meredith",5144377,2012-11-12,10103857.0
1964265843001,"votar o no votar LEDEZMA-Transport Stream",53027444,2012-11-12,502745006.0
1964878073001,"Néstor Kirchner en el cine",3885502,2012-11-13,7803956.0
1966546062001,"Novak Djokovic ganó Masters de Londres",4262798,2012-11-13,8385718.0
1966801264001,"votar o no votar RAMÓN MUCHACHO-Transport Stream",52226438,2012-11-13,494913951.0
1967009828001,"Partido Comunista Chino",4472502,2012-11-13,8859315.0
1968177849001,"Protestas España 14N",4670152,2012-11-14,69569522.0
1959050745001,"En la población de Soledad el boxeo rompe el silencio",12785986,2012-11-09,121667168.0
1969135235001,"Loco Barrera",3444550,2012-11-14,10549924.0
1969165349001,"Se reaviva el conflicto Israel-Palestina",4599062,2012-11-14,9277184.0
1970523068001,"30sec_",5581323,2012-11-15,0.0
1971919458001,"Regulaciones electorales durante la campaña presidencial en Colombia",11543991,2012-11-15,108673105.0
1971958730001,"Harry Potter Cadena Presidencial",1687103,2012-11-15,15945385.0
1972032097001,"Melocotones glaseados rellenos con queso crema o mascarpone",16879002,2012-11-15,160276374.0
1974233535001,"Cumbre Iberoamericana de Cadiz",4845612,2012-11-16,71763503.0
1974233502001,"Conatel y gobovisión ofrecen rueda de prensa por imagen filtrada durante cadena",19869120,2012-11-16,189683222.0
1974392831001,"Amanecer Parte II genera expectativas",4212913,2012-11-16,40544193.0
1974410978001,"La fiesta del beisbol",18076861,2012-11-16,161109584.0
1974411010001,"Gouveia: Enseñar Taekwondo es un compromiso para mí",11151096,2012-11-16,105881658.0
1976583667001,"Adriana Carmona de Guanta al Olímpo",17216507,2012-11-18,163479512.0
1976753816001,"Desfile OndadeMar",8923836,2012-11-18,84160995.0
1978067740001,"Bombardeos en Gaza",3420026,2012-11-19,6849025.0
1979958615001,"Emmy Brasil y Argentina",3709630,2012-11-20,35600660.0
1980080516001,"Nelson Merentes presenta PIB del tercer semestre 2012",8077928,2012-11-20,19926265.0
1980414079001,"Gretchen triunfa con Mírame",4374996,2012-11-20,8638070.0
1981694846001,"De La Calle habla de las negociaciones",5207043,2012-11-21,49334601.0
1981974122001,"Alonso en Wall Street",6528122,2012-11-21,13073257.0
1982006834001,"Pérez Reverte",4251455,2012-11-21,8578002.0
1982006929001,"Lorenzo Mendoza habla sobre la rentabilidad de la producción en Empresas Polar",10827523,2012-11-21,38631559.0
1982045155001,"Macho Camacho está grave",8132670,2012-11-21,16218988.0
1983737737001,"Expresidente dominicano Fernández condenado a prisión",3410499,2012-11-22,32399280.0
1983739382001,"Plácido Domingo nombrado embajador de buena voluntad",3963165,2012-11-22,38190173.0
1983905568001,"Primera noche de calma en Gaza tras la tregua",3922975,2012-11-22,37649786.0
1984024177001,"Doblete de Rondón",3057724,2012-11-22,18320342.0
1984024173001,"Así se vivió el 8vo Concurso de Cocina Estampas-Parte I",13482045,2012-11-22,126886414.0
1984094145001,"Así se vivió el 8vo Concurso de Cocina Estampas-Parte II",13439883,2012-11-22,128829260.0
1984094174001,"Los hispanos en EEUU celebran el Día de Acción de Gracias",5135564,2012-11-22,48445895.0
1984288661001,"Comunicado de la FANB acerca del accidente aéreo",7963058,2012-11-22,76015925.0
1986271488001,"Empresa China en Latinoamérica",6952139,2012-11-23,65902852.0
1986766745001,"El fútbol une al príncipe heredero de Holanda y Seedorf en Río de Janeiro",4011331,2012-11-23,37926410.0
1986788231001,"Lagerfeld premiado como el diseñador más influyente",3449972,2012-11-23,32753172.0
1986824149001,"Olivares habla a los medios sobre caso Afiuni",11234419,2012-11-23,106625163.0
1986900110001,"Ensalada de atún con frutos secos",16145141,2012-11-23,153671548.0
1986900139001,"Señora Irma Velasco",4720847,2012-11-23,44447913.0
1988025173001,"FARC acusan al ministro de defensa por sabotear proceso de paz",2193829,2012-11-24,20941613.0
1990533700001,"Desmantelada una red de contrabando de maquinaria para el programa nuclear iraní",3401048,2012-11-26,32250354.0
1991359433001,"exhumados los restos de Arafat",3147520,2012-11-27,6232664.0
1991400453001,"FIFA confía en la obras del Mundial",3483650,2012-11-27,10152618.0
1992766968001,"Ajuste de precios en tres productos",1681302,2012-11-27,4125954.0
1993159619001,"La pobreza en América Latina afecta a 168 millones de personas",4685631,2012-11-27,44807128.0
1993184975001,"Diosdado lee comunicado de Chávez por viaje a Cuba",4013243,2012-11-27,59321120.0
1994070430001,"Acto de campaña Henri Falcón",4069360,2012-11-28,23084536.0
1997987858001,"Grupo Ankora - Cosechando éxitos",8942240,2012-11-29,84201706.0
1998009234001,"Chocolates Arcay",5334484,2012-11-29,49370965.0
2000781222001,"Reflexiones del paro por Socorro Hernández-Parte I",16068805,2012-11-30,152281065.0
2000789547001,"Reflexiones del paro por Socorro Hernández-Parte II",20572116,2012-11-30,195450786.0

2000789596001,"Reflexiones del paro por Socorro Hernández-Parte III",18585327,2012-11-30,176630347.0
2000817995001,"Batatas salteadas con sirope de maple, canela y almendras",17007172,2012-11-30,161732289.0
2000818010001,"Reflexiones del paro por Socorro Hernández-Parte IV",13728848,2012-11-30,129877034.0
2001566413001,"Santos se reúne con Ortega",3908617,2012-12-01,7575890.0
2002897684001,"Nuevo presidente en México",3775348,2012-12-01,8045443.0
2002897728001,"Israel Rubio",4697096,2012-12-01,38330673.0
2004174493001,"El Universal compartió con sus trabajadores",7615002,2012-12-02,71713516.0
2005513976001,"Limpieza Facial",17157022,2012-12-02,99051938.0
2005507212001,"Desfile EPK 2012",9752123,2012-12-02,91472953.0
2008403649001,"Día mundial de personas con discapacidad",5751606,2012-12-03,54042056.0
2009501979001,""Twilight" continúa dominando la taquilla en EE.UU.",7044707,2012-12-04,14277084.0
2009424530001,"Mohamed Alí investido como el "Rey del Boxeo"",5626547,2012-12-04,11355758.0
2011438355001,"Un San Nicolás Moderno",8312313,2012-12-04,78785573.0
2011362570001,"Relish  de piña",11286706,2012-12-04,62893730.0
2011593301001,"BOLSITAS PARA REGALO 720x480 version2 - Ordenador",17127305,2012-12-04,160421596.0
2012581914001,"El letrero de Hollywood ahora estrena una nueva cara",6653290,2012-12-05,13406474.0
2013656632001,"Venezuela el país más corrupto",4968472,2012-12-05,46558758.0
2013847847001,"Manifestaciones Egipto",3263320,2012-12-05,31136491.0
2013951643001,"Diablos de Yare (2009)",4282243,2012-12-05,13364296.0
2013968798001,"Poliedro de Caracas se alista para recibir  al Cirque Du Soleil",8279944,2012-12-05,29118581.0
2014965893001,"Enfrentamientos ante el Palacio Presidencial egipcio",3492635,2012-12-06,6910608.0
2016099201001,"Cuatro cuerdas un talento ",9939628,2012-12-06,90610348.0
2016155347001,"Diablos Danzantes de Naiguatá",9359498,2012-12-06,17727353.0
2016508170001,"Messi habla de su rodilla",4445831,2012-12-06,41838013.0
2016719802001,"Torre Oeste Parque Central",6153866,2012-12-06,19613931.0
2016913940001,"Feretro Niemeyer",4049793,2012-12-06,37794585.0
2018832992001,"Chávez llegó a Venezuela 7 de diciembre 2012",8883167,2012-12-07,17326954.0
2020853547001,"Despiden a Niemeyer",3467556,2012-12-07,6900746.0
2021296941001,"Rousseff destaca expansión del Mercosur",7803034,2012-12-07,15477013.0
2023282055001,"Pesebres Caraqueños",9416227,2012-12-08,88990566.0
2023285410001,"Conmoción en el Reino Unido por la muerte de la enfermera de Catalina",4692590,2012-12-08,45255489.0
2024826491001,"Dalia Contreras, una madre olímpica",9235561,2012-12-09,87362332.0
2026415438001,"AFIUNI-Transport Stream",40712226,2012-12-10,382989319.0
2027369362001,"HSBC pagará 1.900 millones de dólares a EEUU por blanqueo de dinero",3527211,2012-12-11,6962504.0
2025445314001,"Chávez parte a La Habana para intervención quirúrgica",12951353,2012-12-10,24612399.0
2026727541001,"Palabras de Nicolás Maduro sobre la salud de Chávez",4788206,2012-12-10,28422340.0
2027424023001,"Chávez: Aunque no entrego el alto mando político,lo delego en buenas manos",7964109,2012-12-11,16466487.0
2028438504001,"Correa visitó a Chávez",2057022,2012-12-11,4074739.0
2028488081001,"Cadena Nacional",3425245,2012-12-11,8545483.0
2028782013001,"Comunicado operación Chávez",5799203,2012-12-11,54627062.0
2029202849001,"Maduro - Dejemos a un lado tanto odio",9391576,2012-12-11,18765531.0
2029965552001,"La edición 34 del Rally Dakar recorrerá Perú, Argentina y Chile",4649270,2012-12-12,9404044.0
2031019138001,"LAZOS PARA ADORNAR",17048499,2012-12-12,161923688.0
2031159834001,"Cadena Maduro 12 de diciembre",12205044,2012-12-12,22433968.0
2031490725001,"Juan Arango en el 2012",13916437,2012-12-12,132856705.0
2032531625001,"Ministro Villegas: Parte médico indica que Presidente Chávez se encuentra estable",6664977,2012-12-13,12483885.0
2033617560001,"Localizan 36 millones de dólares en bienes de Mubarak",3513211,2012-12-13,34215917.0
2033645127001,"Virgen de Guadalupe es homenajeada en la Basílica de México",6094243,2012-12-13,57756425.0
2033742982001,"Ministro Villegas: indica en un comunicado recuperación progresiva del Presidente Chávez",6865794,2012-12-13,15619215.0
2033985323001,"Messi, Vettel y Phelps compiten por un Premio Laureus",5753829,2012-12-13,54569552.0
2035098618001,"Chávez evoluciona de estable a favorable tras operación con complicaciones",8792298,2012-12-14,17756698.0
2036156382001,"Navidad - Treo y Vegas",2819713,2012-12-14,26435207.0
2036138444001,"Navidad Oscarcito - Drija",2647861,2012-12-14,38465820.0
2036156380001,"Navidad Fonseca - Potro Álvarez",2124894,2012-12-14,20654398.0
2036126567001,"Navidad - Chacín",3320178,2012-12-14,31154610.0
2036370415001,"Islamistas y opositores protagonizan marchas previas al referendo en Egipto",4771048,2012-12-14,44918874.0
2036398576001,"Gobierno rechaza declaraciones de Obama",8726802,2012-12-14,82827416.0
2037867623001,"Comunicado salud de Chávez 14-12-12",7623049,2012-12-15,72818344.0
2037625026001,"Denuncian irregularidades en referendo",3775727,2012-12-15,35973802.0
2036998066001,"EEUU vive su peor tragedia",8604814,2012-12-15,81479639.0
2038502519001,"Mirandinos salieron a ejercer su derecho al voto",6452749,2012-12-16,60982679.0
2039333748001,"Primer balance CNE Regionales 2012",16714451,2012-12-16,158915256.0
2039333778001,"Declaraciones de Elías Jaua tras ejercer su derecho al voto",3460410,2012-12-16,32937530.0
2039379181001,"Así se vio el proceso de votación  en el Liceo Gustavo Herrera de Chacao",6603216,2012-12-16,62601753.0
2039333795001,"Capriles invita a ejercer el derecho al voto",8284767,2012-12-16,78660481.0
2039379240001,"Rueda de prensa Maduro",9385923,2012-12-16,89134819.0
2039428586001,"Diaz manda a suspender la rueda de prensa",13558683,2012-12-16,80477849.0
2039379266001,"Arreaza y Villegas hablan sobre salud de Chávez 2",2468578,2012-12-16,3959198.0
2039586899001,"Entrega del primer boletin por parte del CNE",44624285,2012-12-16,156402674.0
2039648334001,"Primeras palabras del gobernador reelecto Henrique Capriles Radonski",54967796,2012-12-16,326943231.0
2039723891001,"Henri Falcón Fuentes gobernador reelecto del Estado Lara",20581024,2012-12-16,112528275.0
2039723895001,"Nuevo boletín del (CNE) Estado Bolívar",4371762,2012-12-16,37856054.0
2039723900001,"Francisco Arias Cardenas",11277488,2012-12-16,62239137.0
2039692271001,"Aristobulo Isturiz",10080568,2012-12-17,34946100.0
2039702145001,"Elias Jaua",17485432,2012-12-17,34326937.0
2039702147001,"Luis Acuña",12693565,2012-12-17,25738252.0
2039702148001,"Tarek El Aissami",3366273,2012-12-17,6701185.0
2039702149001,"Henry Rangel Silva",3530801,2012-12-17,11590015.0
2039776507001,"Francisco Rangel Gomez",3556025,2012-12-17,31792710.0
2039776508001,"Francisco Ameliach",3964315,2012-12-17,14109615.0
2040092836001,"Francisco Rangel Gómez gobernador electo Estado Bolívar",3571689,2012-12-17,31866650.0
2041080113001,"Velasquez impugna resultados de elecciones regionales",26264625,2012-12-17,154867815.0
2041093839001,"Balance de la jornada del 16D",3710995,2012-12-17,35357262.0
2041283268001,"Actos conmemorativos del 17 de diciembre",12038723,2012-12-17,114073146.0
2041297981001,"Real Madrid comparte su espíritu navideño",5119317,2012-12-17,47971956.0
2042374089001,"Maquillaje adolescente para la noche",28147710,2012-12-18,93254926.0
2042362495001,"Maquillaje adolescente día",41132021,2012-12-18,134809871.0
2043470184001,"Adán Chávez proclamado gobernador de Barinas",18432681,2012-12-18,35945837.0
2043479363001,"Alexis Ramírez es proclamado gobernador del Estado Mérida",14074933,2012-12-18,28854883.0
2043538119001,"Francisco Rangel Gómez  es proclamado gobernador del Estado Bolívar",7479365,2012-12-18,24376184.0
2043529751001,"Francisco Ameliach es proclamado gobernador del Estado Carabobo",5936420,2012-12-18,12440508.0
2043623920001,"Stella Lugo es proclamada gobernadora del Estado Falcón",4055525,2012-12-18,8162589.0
2043619766001,"Newtown reabre debate sobre restricción de armas",6001179,2012-12-18,56785643.0
2043619790001,"Ramón Rodríguez Chacín es proclamado gobernador del Estado Guárico",2937778,2012-12-18,6494381.0
2043629834001,"10 años de cárcel para el hacker que robó fotos de Scarlett Johansson",3601296,2012-12-18,33845779.0
2043814178001,"Proclamación Vielma Mora en Táchira",3246366,2012-12-18,30918746.0
2044788885001,"Chávez se recupera de una infección respiratoria",4829915,2012-12-19,9572535.0
2045840799001,"Que continúe el progreso para Venezuela en el 2013",2744177,2012-12-19,39404203.0
2045840805001,"Oscarcito y Víctor Drija desean paz para toda Venezuela en 2013",3130020,2012-12-19,45594206.0
2046046066001,"Investigadores descubren cómo entra el VIH en el sistema inmunológico",5791841,2012-12-19,55009419.0

2046217080001,"Declaraciones de Maduro sobre salud de Chávez 19 de diciembre",14650361,2012-12-19,32437466.0
2046217133001,"J.K. Rowling deja a Harry Potter por un público adulto",3264726,2012-12-19,30607345.0
2046217164001,"hallaca4",4605900,2012-12-19,44181021.0
2046219484001,"hallaca2",2110114,2012-12-19,20129275.0
2046250311001,"hallaca3",4845357,2012-12-19,46136408.0
2046217168001,"hallaca1",3846183,2012-12-19,36873072.0
2047969264001,"Acto de proclamación de Henry Falcón",5531116,2012-12-20,12631550.0
2047969252001,"Bandeja para pan de jamón",15748438,2012-12-20,148961926.0
2048164669001,"CNE anuncia fecha de elecciones municipales",4175336,2012-12-20,8225780.0
2048305622001,"No hay duda constitucional que resolver",13620286,2012-12-20,26771080.0
2048211299001,"Maduro informa sobre estado de Chávez",9677370,2012-12-20,142086233.0
2049916585001,"Guatemaltecos despiden calendario Maya",3226497,2012-12-21,30505217.0
2031075024001,"Aragua - Especial elecciones",35809332,2012-12-12,338292963.0
2049955573001,"Assange anuncia que publicará un millón de nuevos documentos en 2013",4691898,2012-12-21,44594354.0
2049998882001,"Acto de juramentación de Rangel Silva en el estado Trujillo",8207692,2012-12-21,16371723.0
2031028370001,"Miranda - Especial elecciones",36818561,2012-12-12,351066555.0
2028686404001,"lara3 - Especial elecciones",38449691,2012-12-11,367664128.0
2026968409001,"Anzoátegui - Especial elecciones",41988330,2012-12-10,400606380.0
2038188692001,"Puré de papas con ajoporro y queso amarillo",19156505,2012-12-15,180778167.0
2048297732001,"Canapés para despedir el año",15179700,2012-12-20,82555020.0
1966911445001,"votar o no votar MA. CORINA-Transport Stream",53803004,2012-11-13,511595653.0
2050031284001,"Pollo con dátiles",15815874,2012-12-21,91625722.0
2050298804001,"Maduro dice que la derecha quiere tratar de dividirlos",7068966,2012-12-21,62775629.0
2050805044001,"Rituales Maya el 21 de diciembre",11565132,2012-12-22,110176343.0
2051704632001,"Francisco Rangel Gómez estado Bolívar",12543321,2012-12-22,43933685.0
2052179539001,"Elecciones en Egipto",5380988,2012-12-23,10720636.0
2054798760001,"Maduro - Chávez posee un permiso de la AN",8996825,2012-12-24,85397476.0
2054904007001,"Mensaje de Ernesto Villegas 24 de diciembre",7894697,2012-12-24,15168384.0
2055158681001,"Benedicto XVI pide por el cese a la violencia",5719701,2012-12-25,54155717.0
2056088957001,"En las plazas y parques de Caracas se notó la ausencia de los regalos del niño Jesús",6014914,2012-12-25,57195823.0
2025365205001,"Adiós a Jenni Rivera "La Diva de la Banda"",4562162,2012-12-10,9072485.0
2014813843001,"Muere el arquitecto Óscar Niemeyer padre de la arquitectura moderna en Brasil",7349619,2012-12-06,14702699.0
2016872411001,"Momento de la decisión de los Diablo Danzantes como patrimonio",5239038,2012-12-06,78448700.0
2043738354001,"Agradecimientos Limardo y Cabrera por el Premio Atleta del Año",12570042,2012-12-18,70368487.0
2030594095001,"El papa envia su primer tuit y se une "con alegría" a la red de Twitter",5538303,2012-12-12,10832131.0
2021123533001,"Qué se elige el 16 de diciembre",6351704,2012-12-07,13588375.0
2039426467001,"Recorrido por centros de votación de Sucre, Baruta y Chacao",6315620,2012-12-16,59965747.0
2029965490001,"Homenaje a Omar Vizquel",9540643,2012-12-12,86741263.0
2002644036001,"Nueva era Maya",6091155,2012-12-01,11813243.0
1952893427001,"Multitud celebra triunfo de Obama",7637649,2012-11-07,15164837.0
1999311271001,"Palestina ONU",5531873,2012-11-30,10980067.0
1959032232001,"Trabajadores de Corpoelec",2359633,2012-11-09,35371718.0
1954330041001,"Accesos al estadio Universitario",5855898,2012-11-07,53814648.0
1888769060001,"Felix Baumgartner pretende convertirse hoy en el primer humano en romper la barrera del sonido en una caída libre",4728703,2012-10-09,9477305.0
1878682546001,"Cierre de campaña de Chávez  estuvo marcado por la lluvia ",10024672,2012-10-04,94984774.0
1875296763001,"Multitudinario cierre de campaña de Henrique Capriles en Venezuela",4396459,2012-10-03,8701279.0
1878330059001,"Cierre de campaña de Chávez",4620649,2012-10-04,43467720.0
1869506326001,"Así se vivió el cierre de campaña de Capriles",7694374,2012-09-30,73172192.0
1884819519001,"Así se vivió la celebración del oficialismo en el centro de Caracas",5946618,2012-10-07,55709037.0
1529320636001,"Omar Vizquel",7154198,2012-03-25,42052743.0
1939765494001,"Campaña exitosa de los venezolanos en la MLB",26118472,2012-11-01,248241141.0
1917824960001,"Armstrong sancionado por la UCI",4368180,2012-10-22,8436807.0
1874373547001,"Recorrido BusCaracas ",10646545,2012-10-03,100122037.0
1914967616001,"Lluvia y barro inundaron La Florida",6776730,2012-10-20,62997456.0
1854738890001,"Rafael Reif",6954998,2012-09-22,13936028.0
1849438399001,"Capturan en Venezuela a señalado narcotraficante colombiano "el Loco Barrera"",9478115,2012-09-19,19197656.0
1809814429001,"Continúa el fuego en la refinería de Amuay",3090378,2012-08-28,6113463.0
1818554315001,"Demolición de La Planta",6392896,2012-09-01,12568916.0
2057545098001,"Kilos de más en año nuevo",4685958,2012-12-26,44400679.0
1812758221001,"Una estrella con azúcar a 400 años luz de la Tierra",2851504,2012-08-29,5751206.0
1822704608001,"Entrevista con Virgilio Trómpiz",11589221,2012-09-04,109703191.0
1797226755001,"Carcel de Yare reseña Efe",2817595,2012-08-21,26695344.0
1799162300001,"Peatones siguen cruzando el puente de Cúpira",7385454,2012-08-22,69716161.0
1864850250001,"Continúa el caso Assange",2657208,2012-09-27,5280756.0
1808353734001,"De un momento a otro uno termina sin nada",3655208,2012-08-27,13006733.0
1782492283001,"Adiós Londres 2012, hola Río 2016 ",6457987,2012-08-12,61019631.0
1774170269001,"Rubén Limardo es recibido como un héroe",18104189,2012-08-06,170300589.0
1791392814001,"Recorrido por la carretera vieja ",8175965,2012-08-17,76464935.0
1802954015001,"El último barrio de Catia",5943730,2012-08-24,56285981.0
1732382320001,"Inauguración del Festival Gourmet Internacional 2012 (2)",7435339,2012-07-12,69904393.0
1721531206001,"Descubren particula "bosón de Higgs"",3304274,2012-07-05,6516299.0
1725170628001,"Caminata de Capriles  en la parroquia La Vega",20832370,2012-07-07,197739345.0
1751901146001,"Rostro verdadero de Simón Bolívar",15057689,2012-07-24,51128671.0
1735499197001,"Protestas en Madrid",10122992,2012-07-14,20383103.0
1433677724001,"Joyas olvidadas",10626134,2012-02-04,57170776.0
1752979604001,"Joyas de Caracas",13353586,2012-07-25,77131858.0
1741952224001,"Rubén Blades ensaya  con Gustavo Dudamel",18688198,2012-07-18,168456025.0
1748679896001,"La música cobró vida en La Carlota",24161062,2012-07-22,233433785.0
1758259266001,"Batman agotó entradas en Caracas",19661608,2012-07-27,67495422.0
1377438034001,"Chávez recibe a Ahmadinejad",3679944,2012-01-09,12138775.0
1705078814001,"Chávez anunció retirada del embajador venezolano en Paraguay",6122817,2012-06-24,20177188.0
1719574903001,"Video muestra a Maduro reunido con militares paraguayos",3744305,2012-07-03,8621947.0
1685946165001,"Rodríguez Araque asumió secretaría de Unasur",5423584,2012-06-12,10687643.0
1691914843001,"Llegada de  Jennifer López a Venezuela",6187190,2012-06-15,54767555.0
1714155038001,"Tom Cruise y Karie Holmes ponen fin a su matrimonio",3558462,2012-06-30,33509689.0
1665773547001,"Carolina Herrera premiada por su trayectoria",5851444,2012-05-31,11508013.0
1649120516001,"Comenzar de nuevo sin La Planta  ",20149547,2012-05-21,182236841.0
1615979988001,"Trabajadores salieron a marchar",8994209,2012-05-01,85392225.0
1651093773001,"Comité Olímpico presentó el uniforme para Londres 2012",6310411,2012-05-22,58839627.0
1655200409001,"La Pastora",13978388,2012-05-24,131067600.0
1653498726001,"OneChot se recupera rápido",4448525,2012-05-23,42404433.0
1554611656001,"Facebook adquiere Instagram por 1.000 millones de dólares",3624697,2012-04-10,34932997.0
1614273739001,"Emotiva despedida de Chávez durante cadena nacional",7308699,2012-04-30,67994810.0
1573815466001,"Diosdado Cabello reacciona a declaraciones de Eladio Aponte Aponte",18519786,2012-04-20,65806025.0
1631244485001,"Pastor Maldonado habla sobre el circuito de Cataluña de Barcelona",3824432,2012-05-10,9391995.0
1569455179001,"Pastor Maldonado habla en la previa al circuito de Bahrain",4953108,2012-04-18,28668532.0
2057625144001,"Maduro - Repudiamos informaciones malintencionadas sobre el presidente Chávez",8882489,2012-12-26,14362032.0
1547351158001,"El Nazareno recibió a sus devotos",6981618,2012-04-04,65463476.0
1559877487001,"Concierto de Marillion en Caracas",16884263,2012-04-13,92606051.0
1464852043001,"Chávez anuncia una nueva operación",29075026,2012-02-21,268729135.0

1488520786001,"Momentos violentos durante la visita de Capiles a Cotiza ",13114250,2012-03-04,124455957.0
1530662826001,"Cuba lista para recibir a Benedicto XVI",5167444,2012-03-26,75747587.0
1531171693001,"Miguel Cabrera se presenta en la práctica",5653035,2012-03-26,53128799.0
1536839819001,"Premios Pepsi Music 2012",9565044,2012-03-29,91539357.0
1662309148001,"Ángel Sánchez 25 Años ",16125905,2012-05-30,87225520.0
1488434627001,"Mensaje de Chávez desde la Habana",13793333,2012-03-04,23004001.0
1460156075001,"Entrevista a Henrique Capriles Radonski",10911287,2012-02-18,38555013.0
1448807062001,"Apoyo a Henrique Capriles Radonski",15312470,2012-02-13,91333119.0
1476300762001,"Así se vivió el Maratón CAF 2012",8482122,2012-02-27,80524949.0
1447578435001,"Falleció la diva del pop Whitney Houston",4211763,2012-02-12,8343474.0
1702899948001,"Llegada de Ahmadinejad a Venezuela",12748595,2012-06-22,24994074.0
1400353510001,"Movimiento del Costa Concordia interrumpe las tareas de rescate",3934005,2012-01-18,7848134.0
1423819388001,"Venezolanos destacan en Daytona",6088056,2012-01-30,12215701.0
1359080828001,"Precios altos marcaron el 2011",8807041,2012-01-01,52306419.0
2057636605001,"Hugo Chávez Frías 1954 - 2013",12322489,2012-12-26,69630241.0
2057636609001,"Hugo Chávez Frías 1954 - 2012",12322459,2012-12-26,69963775.0
2059081532001,"BCV informa sobre el PIB",10005839,2012-12-27,23851252.0
2059410940001,"Juramentan a Adán Chávez",1430773,2012-12-27,4876434.0
2059400772001,"Acto de juramentación del gobernador electo Tareck El Aissami",7688916,2012-12-27,24603857.0
2059422636001,"Acto de juramentación de la gobernadora electa Érika Farías",9548198,2012-12-27,17806528.0
2061066202001,"Acto de juramentación del gobernador electo Aristóbulo Istúriz",36638021,2012-12-28,125328327.0
2061066210001,"Salutación de fin de año del Presidente Hugo Chávez a la FANB",51666654,2012-12-28,96386922.0
2061093694001,"Antonio Díaz- Es una época especial  para compartir en familia",3201563,2012-12-28,17804500.0
2061104094001,"Broma de Piqué en Twitter el Día de los Inocentes",2073445,2012-12-28,4836142.0
2062622208001,"Vicepresidente Ejecutivo viaja a Cuba a Visitar Chávez",12560978,2012-12-29,23846511.0
2061847277001,"Juramentación de Ramón Carrizalez",10419139,2012-12-29,35242543.0
2062622246001,"Diosdado Cabello: Chávez pidió vivir para seguir sirviéndole al pueblo",20338246,2012-12-29,39833242.0
2064249831001,"Altos precios limitan ventas de fin de año",11090364,2012-12-30,105909808.0
2064378421001,"Nicolás Maduro dice que Chávez sufrió nuevas complicaciones",14188343,2012-12-30,34670512.0
2067342363001,"Recorrido por Caracas 1 de enero 2013",7966799,2013-01-01,75961721.0
2068839345001,"Entrevista con Nicolás Maduro Vicepresidente de Venezuela.",39070229,2013-01-02,72989253.0
2069168187001,"Vegetales al grill",18166220,2013-01-02,173901187.0
2070888119001,"Hillary Clinton se recupera",2863124,2013-01-03,42661858.0
2071181618001,"EFE publica en un libro las mejores 75 fotografías del Rey Juan Carlos",5829427,2013-01-03,11641975.0
2071548529001,"Informe Villegas 03 de enero de 2013",7217487,2013-01-03,13807819.0
2073767245001,"Maduro dice que el nuevo mandato de Chávez arranca el día 10",3502893,2013-01-05,6925617.0
2075250587001,"Juramentada nueva Junta Directiva de la AN",19712112,2013-01-05,66317590.0
2077447025001,"El rey de España dice que la crisis actúa como una amenaza para la seguridad nacional",5898883,2013-01-06,56937660.0
